ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,state
0.00028358032743889053,0.0002616952855866705,0.0001000784218647406,8.493514542977792e-05,-0.0002084500550958701,-0.0003225784548913942,2.1579169785260607e-05,-0.00015171112263312968,-0.00018038573251086195,-0.00020450353332587904,-0.00013873458864221681,-7.677037728977296e-05,-3.8347083357457395e-05,-0.00037397399990172543,-0.00018530995594042608,-0.00025961209977218866,-0.00014677546792502054,-0.0001503682252973075,-0.00011286854159335387,-8.747686633560514e-05,0.6453512495053998
0.0002664753838928249,0.00025152388226159264,9.527697185430514e-05,6.804288598958237e-05,-0.0002194530395816674,-0.00033568645032965765,1.2278468570917606e-05,-0.00015551286763954616,-0.00017656481927153647,-0.0002037726475124765,-0.00015181756708488816,-8.810374597130543e-05,-4.9590384473795226e-05,-0.00039217327037001273,-0.0001976381255322619,-0.0002654741594845643,-0.0001612596463645231,-0.00016261718648740575,-0.00011742249828522673,-8.872578599493454e-05,0.6412899768676037
0.00024864862889822047,0.00024072619311966105,9.005781079948442e-05,5.128811409144811e-05,-0.00023015162393617895,-0.00034845865640476453,2.8675570746280976e-06,-0.00015891384177521003,-0.00017268372645992157,-0.0002028318417005271,-0.00016472007716225462,-9.934827858163602e-05,-6.087415620077302e-05,-0.00040950952474928684,-0.00020949262162928104,-0.0002706809100070982,-0.00017573421241043617,-0.0001748039577814789,-0.00012158824881287151,-8.939215594770127e-05,0.6379126402640746
0.0002302249256942113,0.00022938448737032244,8.448021624089894e-05,3.479733155384897e-05,-0.00024046203385682643,-0.0003607856052495136,-6.588968818268496e-06,-0.00016187017335915827,-0.00016872553666295737,-0.00020165047324795785,-0.00017736620973403828,-0.00011044110608142345,-7.212868688034039e-05,-0.0004258877069434756,-0.0002207822832160134,-0.0002751645749832313,-0.00019011239712023718,-0.0001868590818675142,-0.00012531592578893605,-8.939215594770127e-05,0.6352508782243009
0.00021133449918508824,0.00021758713858125982,7.86083716124684e-05,1.869566332597674e-05,-0.00025030039883299946,-0.0003725573236240727,-1.602374584732351e-05,-0.00016433979550085405,-0.0001646709411840883,-0.00020019583611800292,-0.0001896783309360065,-0.00012131847205987018,-8.328142223415938e-05,-0.0004412178146647238,-0.000231414580638632,-0.0002788603205438658,-0.00020430485038663255,-0.00019871191311187711,-0.00012855638415075726,-8.939215594770127e-05,0.6333291782566712
0.0001921120243468135,0.00020542789266805598,7.251090736022799e-05,3.105614923145962e-06,-0.00025958344778480676,-0.00038366431189112955,-2.5367137217579407e-05,-0.00016628268388404224,-0.00016049846891559152,-0.0001984334892026962,-0.00020157777620159555,-0.00013191624018246126,-9.425758343194368e-05,-0.0004554155323891006,-0.0002412966092670212,-0.0002817072243145141,-0.00021822043326870312,-0.00021029125637055273,-0.00013126182955053154,-8.84604077224534e-05,0.6321649639300471
0.00017269560635445143,0.00019300502234527553,6.626033779938954e-05,-1.1854172823433416e-05,-0.00026822923402372367,-0.00039399855975323834,-3.454780026558461e-05,-0.00016766108695690058,-0.00015618475984643628,-0.0001963276435331294,-0.00021298562400871407,-0.00014217044178118022,-0.00010498085627350647,-0.00046840284650731057,-0.0002503361785590813,-0.0002836492280145035,-0.00023176708986533023,-0.0002215260385698528,-0.00013338647729434867,-8.689966854089297e-05,0.6321649639300471
0.00015322565985323897,0.00018042037656802178,5.993239855810101e-05,-2.607015454975216e-05,-0.00027615788301088047,-0.0004034545905632048,-4.3493322157747045e-05,-0.00016807049886498408,-0.0001517048790271832,-0.00019384160564788616,-0.00022382353733108666,-0.00015201785568937892,-0.00011537414311901544,-0.00048010863720086296,-0.00025844297864977515,-0.0002836492280145035,-0.00024485278608570824,-0.00023234600479195386,-0.0001348872305557879,-8.468733866171411e-05,0.6321649639300471
0.00013384369946260567,0.00016777833696705286,5.3605293021021976e-05,-3.9435078058608925e-05,-0.00028329235460857437,-0.0004119305240084476,-5.213091468258752e-05,-0.00016807049886498408,-0.00014703266585044722,-0.0001909382724198991,-0.0002340146580339246,-0.00016139661071231664,-0.000125360366974202,-0.0004904692402923693,-0.0002655298031129422,-0.0002836492280145035,-0.00025738649973251895,-0.00024268242934924494,-0.00013526978139227107,-8.180758625114421e-05,0.6332867395611997
0.00011469105805810683,0.00015518469661555845,4.73588596353719e-05,-5.1849129215849166e-05,-0.0002895592097976617,-0.00041932914497034933,-6.0388156313390954e-05,-0.00016807049886498408,-0.0001421411126242445,-0.00018758067065683005,-0.00024348453704362214,-0.00017024679967522145,-0.00013486331513025524,-0.0004994289711125683,-0.00027151380365847655,-0.0002835770173537163,-0.00026927924377309306,-0.0002524688312593831,-0.00013526978139227107,-7.825192197767306e-05,0.6351872263009708
9.590755336620776e-05,0.00014274547950754348,4.127367511166559e-05,-6.322100369882935e-05,-0.00029488937028918766,-0.0004255589645028475,-6.81937672565559e-05,-0.00016686633490680514,-0.00013700276565606877,-0.00018373253289490172,-0.00025216208114488357,-0.00017851109288942517,-0.00014380850806423528,-0.0005069406013956777,-0.00027631775037427106,-0.0002814668064549372,-0.0002804451026684953,-0.0002616416827050381,-0.00013526978139227107,-7.40196352631968e-05,0.6378277824594092
7.763012669904228e-05,0.0001305657217284116,3.54301112838561e-05,-7.346888521129612e-05,-0.00029921885821214444,-0.00043053525729491433,-7.547840130319835e-05,-0.00016495024183055805,-0.00013159014146627902,-0.00017935889910686325,-0.0002599804958078121,-0.00018613533819459286,-0.00015212407800616328,-0.0005129657794527519,-0.000279871269812753,-0.0002782739670709193,-0.00029080226027257053,-0.0002701410985343918,-0.00013392144077879745,-6.911807569724941e-05,0.6411839229813882
5.999148005747952e-05,0.0001187482373236137,2.9907365549382248e-05,-8.252131040159817e-05,-0.00030248950221903017,-0.000434181058805231,-8.217543707436484e-05,-0.00016230220194749314,-0.00012587615034376974,-0.00017442673264157557,-0.0002668782025957111,-0.00019306913452176903,-0.00015974164073814838,-0.0005174753834634663,-0.000282112032830343,-0.0002739881491517739,-0.00030027399718378166,-0.00027791149467441925,-0.0001317974157082004,-6.356276770634945e-05,0.6452240117944142
4.311873919936579e-05,0.00010739239320914231,2.478248627446381e-05,-9.03179020584157e-05,-0.00030464959600566907,-0.00043642810459348187,-8.822175076203557e-05,-0.0001589056544093553,-0.00011983451927089135,-0.00016890553769199158,-0.0002727997095048286,-0.00019926636620451116,-0.00016659714385322422,-0.000520449797739713,-0.000282112032830343,-0.0002686084111239579,-0.00030878963557822765,-0.00028490220351783845,-0.0001288843168401452,-5.73773517633143e-05,0.6499091609795822
2.713217052252705e-05,9.65929180371337e-05,2.012941524133603e-05,-9.680995422384531e-05,-0.00030464959600566907,-0.00043642810459348187,-9.355845274489256e-05,-0.0001547475699162494,-0.00011344020629610293,-0.0001627679650168081,-0.00027769641307200625,-0.00020468568604538296,-0.0001726316748889691,-0.000520449797739713,-0.000282112032830343,-0.0002621433734215825,-0.0003162854104831394,-0.000291068034917577,-0.00012517554857251466,-5.0593350998884846e-05,0.6551931242275925
1.2143978728554396e-05,8.643876968555364e-05,1.601806908626361e-05,-0.00010196085563157198,-0.00030464959600566907,-0.00043642810459348187,-9.813157148109861e-05,-0.00014981849475487476,-0.00010666979872951007,-0.00015599039256022004,-0.00028152731226343413,-0.00020929093639986018,-0.00017779221346214035,-0.000520449797739713,-0.0002804777174900982,-0.00025461122126547314,-0.00032270524814126265,-0.0002963697723709812,-0.0001206716317688351,-4.3249767791860355e-05,0.6610221940525787
-1.7427897425221227e-06,7.701208497337037e-05,1.2513480724857977e-05,-0.00010574634128193582,-0.0003040584964300793,-0.00043424204644893383,-0.00010189266978870966,-0.00014411256306104292,-9.950188807229712e-05,-0.00014855346803575102,-0.00028425961600707524,-0.0002130514992237985,-0.0001820323127394526,-0.0005201116435224395,-0.00027704155937463397,-0.00024603955711948936,-0.0003280014345059821,-0.00030077459527169735,-0.0001153804249735198,-3.539252050726234e-05,0.6673351134747948
-1.4435215479229208e-05,6.838723333798138e-05,9.67502002038537e-06,-0.00010815456590256814,-0.00030140788596750315,-0.000430413619481996,-0.00010479938091957039,-0.00013762747701646547,-9.191741534654201e-05,-0.00014044260144594584,-0.00028566943700186455,-0.0002159425680767981,-0.0001853126972370268,-0.0005169438484410937,-0.0002721364089936249,-0.00023646510732572716,-0.0003321351598973182,-0.0003042564197059054,-0.00010931723731228091,-2.7073735774543556e-05,0.6740630138898926
-2.585132882994027e-05,6.062999361316424e-05,7.55571049671281e-06,-0.00010815456590256814,-0.00029750323636543093,-0.0004250023076859288,-0.0001068158545871211,-0.0001303644556080505,-8.389998143631459e-05,-0.00013164839685561597,-0.00028566943700186455,-0.00021794533739482024,-0.00018760176597976968,-0.0005122885369338427,-0.0002657671246181767,-0.00022593329131628343,-0.00033507692931232627,-0.00030679615211398755,-0.00010250482903102159,-1.8350916316573266e-05,0.6811293915898771
-3.592077277744896e-05,5.379686981232284e-05,6.20165584095684e-06,-0.00010815456590256814,-0.000292341205348727,-0.0004180064522365919,-0.0001072697250916378,-0.0001223281535576735,-7.543611814337188e-05,-0.0001221670144556449,-0.00028566943700186455,-0.0002185274078121728,-0.00018832781440261502,-0.0005061835643465233,-0.00025795149532058205,-0.00021449766535904007,-0.00033659992025143656,-0.0003083818521593158,-9.497329851857934e-05,-9.286008148304248e-06,0.6884501358645012
-4.458529694962953e-05,4.793455808213106e-05,6.20165584095684e-06,-0.00010718004427606375,-0.0002859272031494169,-0.00040943672965421926,-0.0001072697250916378,-0.00011352655302177545,-6.651551685029219e-05,-0.00011200045595967029,-0.00028385775145642583,-0.0002185274078121728,-0.00018832781440261502,-0.0004986754396577939,-0.00024872025808610925,-0.00020221925587542332,-0.00033659992025143656,-0.0003083818521593158,-8.675985757235769e-05,5.5606207288936224e-08,0.6959336217712704
-5.1799078727417424e-05,4.3079572897108576e-05,6.20165584095684e-06,-0.00010420176662145901,-0.00027827530566624495,-0.0003993161223925254,-0.0001072697250916378,-0.0001039708316063412,-5.713121291294919e-05,-0.00010115676856286895,-0.0002809187772091791,-0.0002185274078121728,-0.00018832781440261502,-0.0004898187758140578,-0.00023811692893496389,-0.00018916579985072605,-0.00033659992025143656,-0.0003083818521593158,-7.79084994862827e-05,9.606160107418999e-06,0.7034808805009225
-5.752887229019409e-05,3.925803628205182e-05,7.079624692559059e-06,-9.996354203205968e-05,-0.00026940806392313513,-0.00038767974237421894,-0.00010550718965705339,-9.367521108467459e-05,-4.727972511382075e-05,-8.965016494742105e-05,-0.00027687422388144944,-0.00021691083933791296,-0.00018650077913026698,-0.00047967564534052076,-0.0002261974541131595,-0.0001754109116525066,-0.0003346716241201544,-0.0003074034947757478,-6.846956715546361e-05,1.9296571828933142e-05,0.7109858597713324
-6.17539909952292e-05,3.648562954857457e-05,9.096025949004996e-06,-9.451994193057494e-05,-0.00025935621681113754,-0.0003745745126656999,-0.00010278163357168113,-8.265679188744371e-05,-3.6961150641426065e-05,-7.750105903069872e-05,-0.000271754395376003,-0.00021440272459714708,-0.00018364965657689623,-0.00046831485224622916,-0.00021302969139350286,-0.00016103319662231103,-0.0003315480568289013,-0.00030519728903551714,-5.8499230700128756e-05,2.9057501886319782e-05,0.7183357858491969
-6.446613251537103e-05,3.476770288364469e-05,1.1992980439748681e-05,-8.79338878414567e-05,-0.00024815831644919216,-0.00036005871562582673,-9.910017245089933e-05,-7.093537890841204e-05,-2.6179217068022683e-05,-6.473601921523892e-05,-0.00026559767622122595,-0.00021101964086121965,-0.0001797933988332399,-0.00045581113361460287,-0.00019869273495521706,-0.00014611533208832287,-0.00032725634868741027,-0.00030208397413805687,-4.805888603177872e-05,3.882037192950586e-05,0.7254116376237494
-6.446613251537103e-05,3.476770288364469e-05,1.5769980452279126e-05,-8.02755958750888e-05,-0.00023586027737870798,-0.0003442014185947474,-9.447685895616712e-05,-5.8533304394420555e-05,-1.4941293634177731e-05,-5.13876427223194e-05,-0.0002584499005145649,-0.00020678329502095985,-0.00017495910634908533,-0.00044224430622298935,-0.0001832761000840127,-0.0001307431359766218,-0.00032183197378670136,-0.0002980929307225105,-3.7214487259574174e-05,4.85183211749628e-05,0.7320887416437593
-6.446613251537103e-05,3.476770288364469e-05,2.0419034426048514e-05,-7.16214704131327e-05,-0.0002225148621325401,-0.00032708179039697563,-8.893241295936356e-05,-4.5475253632663646e-05,-3.258364782321421e-06,-3.7494356099981896e-05,-0.0002503636200665768,-0.0002017201654647282,-0.0001691816786378863,-0.0004276983749751399,-0.000166878785994592,-0.00011500464202919458,-0.0003153181549644253,-0.0002932594147054766,-2.6035826829477105e-05,5.808707979101017e-05,0.7382374951875263
-6.361984160567074e-05,3.5845723595358294e-05,2.5925024696749667e-05,-6.205297286729885e-05,-0.00020818111643962556,-0.00030878832353934706,-8.249389707659123e-05,-3.1788098792792985e-05,8.85503070773332e-06,-2.3100148141399147e-05,-0.00024139729065367807,-0.00019586111575559923,-0.0001625033813513534,-0.00041226062079634316,-0.0001496082364033752,-9.898919885427651e-05,-0.0003077651970676655,-0.00028762409972606947,-1.45957777890209e-05,6.746574273902516e-05,0.7437242222807708
-6.043096618122751e-05,3.820444110888656e-05,3.226613988294986e-05,-5.165549070568252e-05,-0.00019292376742680072,-0.0002894179779462416,-7.519434852785391e-05,-1.7500745623060133e-05,2.1380891445659276e-05,-8.254242205598623e-06,-0.00023161439694163787,-0.00018924099113661925,-0.00015497334021609402,-0.00039602068589829586,-0.00013157921808498957,-8.278660775215606e-05,-0.00029922976582232773,-0.0002812325774600004,-2.9695125861918193e-06,7.65974320404175e-05,0.7484121651305994
-5.585802734432146e-05,4.150297347709587e-05,3.941436637017696e-05,-4.051723037694234e-05,-0.00017681259768076237,-0.0002690752623840966,-6.707237774754833e-05,-2.643996754026874e-06,3.429787252109365e-05,6.9892846999176296e-06,-0.0002210825375982067,-0.00018189820825066568,-0.00014664697292682605,-0.0003790696739643578,-0.00011291263758022696,-6.648631160900062e-05,-0.0002897741294776012,-0.000274134825919112,8.766287625935917e-06,8.542984006028435e-05,0.7521626107326741
-4.9956403173128625e-05,4.5694377474307244e-05,4.7336023308211896e-05,-2.8728155406879016e-05,-0.00015992180699386004,-0.0002478712694129993,-5.817174320023555e-05,1.274956583587108e-05,4.758142869274112e-05,2.2571928711179172e-05,-0.00020987249235550755,-0.00017387434742089814,-0.00013758537031011205,-0.000361499281858028,-9.373431556499226e-05,-5.017664427563482e-05,-0.0002794653796721871,-0.000266384655625757,2.0534220043948788e-05,9.391565094402626e-05,0.7548361494671029
-4.278951019420603e-05,5.072550176617542e-05,5.59923261616565e-05,-1.637898792633758e-05,-0.00014232937212813642,-0.0002259226788298196,-4.854091054679038e-05,2.8645678040188565e-05,6.120397880665753e-05,3.843122472295294e-05,-0.00019805729232261101,-0.00016521375547027867,-0.0001278546379438341,-0.00034340097796801267,-7.417373724271651e-05,-3.394414689427443e-05,-0.0002683746467474342,-0.0002580391430411875,3.225693166162387e-05,0.00010201284160126482,0.755020648248596
-3.4427935453640115e-05,5.6537847495271306e-05,6.533996506165569e-05,-3.560288375533932e-06,-0.00012411641310915237,-0.00020335074323189455,-3.823260277146898e-05,4.500847091421149e-05,7.513508908637182e-05,5.450124433755427e-05,-0.00018571131372453856,-0.00015596316544993805,-0.00011752520898719762,-0.0003248652403476297,-5.4362795606279926e-05,-1.787295474623169e-05,-0.0002565763231090896,-0.0002491580598812476,4.385786456384402e-05,0.00010968486741798526,0.755020648248596
-2.4948549219961996e-05,6.30684418827295e-05,7.533168588991367e-05,9.638375699898646e-06,-0.00010536657253842514,-0.00018028026765133252,-2.7303346239801176e-05,6.180053001275603e-05,8.934167351417359e-05,7.071312038975613e-05,-0.00017290941351963271,-0.0001461713378921848,-0.0001066711382985097,-0.00030598086548064296,-3.4434542656639916e-05,-2.0442554974891097e-06,-0.00024414730632528616,-0.00023980330602714316,5.526196610723519e-05,0.00011690074104583793,0.755020648248596
-1.4433607737966372e-05,7.0250708932602e-05,8.591686405694425e-05,2.3129164799364122e-05,-8.616541233335203e-05,-0.0001568385933188729,-1.5813016027184282e-05,7.898294031725026e-05,0.00010378821010894365,8.699559310598555e-05,-0.00015972612311015102,-0.00013588872640420675,-9.53693870545694e-05,-0.0002868343559188606,-1.4521961790279164e-05,1.3464182672222579e-05,-0.00023116627156224786,-0.00023003835269401753,6.639635669497653e-05,0.00012363501506386525,0.7520293238959181
-2.969853401084955e-06,7.801532327089821e-05,9.704206317533178e-05,3.6826603488673615e-05,-6.659983030788666e-05,-0.00013315459365062605,-3.824382345695864e-06,9.651532173477509e-05,0.00011843697244717375,0.00010327557376821563,-0.00014623491371704232,-0.0001251671686696742,-8.369910610122969e-05,-0.00026750939230413897,5.243227306134499e-06,2.8578416570623885e-05,-0.00021771298081666381,-0.00021992770141447546,7.71909495187578e-05,0.00012986768097822282,0.7473058114742661
9.352382088849526e-06,8.629103532159444e-05,0.00010865157313218428,5.0648117856759725e-05,-4.675749722614015e-05,-0.00010935768864576048,8.5973414067932e-06,0.00011435586138219234,0.00013324827622128668,0.00011947872248067828,-0.0001325075440560663,-0.00011405960231618427,-7.174092522333283e-05,-0.00024808639252642663,2.4731721685921914e-05,4.322867218604734e-05,-0.00020386763430900364,-0.00020953636328190553,8.757901823158265e-05,0.00013558399791598936,0.7407391291670199
2.244006743125893e-05,9.500545829124109e-05,0.0001206879242929336,6.451447820891778e-05,-2.672631350425034e-05,-8.557688215900618e-05,2.1384949474982917e-05,0.0001324613498055064,0.0001481807409420046,0.00013553003721172288,-0.00011861349785012374,-0.00010261980371281706,-5.9576254482019225e-05,-0.00022864215809582803,4.3817738115781885e-05,5.734963369983933e-05,-0.0001897102674445455,-0.0001989293618272084,9.7497709970187e-05,0.00014077426452299103,0.7322291543455484
3.619835113306831e-05,0.00010408580968566584,0.00013309237659240493,7.835015350398286e-05,-6.593883686059188e-06,-6.193982506835041e-05,3.446969464920671e-05,0.0001507872288576857,0.00016319156703835827,0.0001513544516516004,-0.00010461951556383487,-9.090214664307449e-05,-4.728660277839007e-05,-0.00020924960532624285,6.238005935675749e-05,7.088068402643203e-05,-0.0001753201950009362,-0.00018817126191351767,0.0001068885024185063,0.00014543354707452404,0.7216884315123607
5.053142791419867e-05,0.00011345960221535434,0.0001458053839788989,9.208358612726915e-05,1.355299377357588e-05,-3.85719062705924e-05,4.778174078996871e-05,0.00016928765911246598,0.00017823682857102057,0.0001668774395569211,-9.058922166917441e-05,-7.896137699354874e-05,-3.495291790469817e-05,-0.0001899775767294265,8.030301819250433e-05,8.376610371075992e-05,-0.00016077550271500392,-0.00017732572615891684,0.00011569760466217309,0.00014956137576408991,0.709043937581302
6.534338939965173e-05,0.00012305528087628572,0.00015876703598922566,0.00010564739700196819,3.3628824001076895e-05,-1.5595372751753308e-05,6.125061852587938e-05,0.00018791561439162919,0.00019327178154648875,0.0001820256231319577,-7.658284585386264e-05,-6.685239912684539e-05,-2.265495156640484e-05,-0.00017089072616849576,9.747741444460095e-05,9.595523472168317e-05,-0.00014615258524694285,-0.0001664550996582037,0.00012387630241322283,0.00015316141968279632,0.6942387708318078
8.053905592529831e-05,0.00013280280465613435,0.00017191747909410047,0.00011897853176769345,5.3549902716052786e-05,6.871520290575745e-06,7.480568536368586e-05,0.00020662301021746375,0.00020825118741001856,0.00019672738263535168,-6.265703396106282e-05,-5.4630069467483934e-05,-1.0470652217439546e-05,-0.00015204946986343407,0.00011380136075786395,0.0001074026150426699,-0.00013152572860484064,-0.0001556200231822107,0.00013138124878515282,0.00015624114928697856,0.6772337282333097
9.602478546181334e-05,0.00014263417267108936,0.00018519732084273683,0.00013201835882351384,7.32347942623183e-05,2.871532816873766e-05,8.837659086245808e-05,0.0002253608717871062,0.0002231296507267333,0.00021091346382866048,-4.8864742175745684e-05,-4.234899300162942e-05,1.5244119479556872e-06,-0.00013350999430011842,0.00012918105326326543,0.0001180680890555973,-0.0001169667345070769,-0.0001448790745889296,0.00013817470218573861,0.00015881149332133522,0.6580087347697876
0.00011170925458766881,0.000152483895569001,0.00019854801976260922,0.00014471272950671984,9.260480108687714e-05,4.982820268957236e-05,0.00010189374672372893,0.0002440795454452579,0.00023786196936723616,0.00022451757914913797,-3.52552061060693e-05,-3.0063318838877524e-05,1.3257597865592454e-05,-0.00011532431147008388,0.00014353146338537507,0.00012791689762527283,-0.00010254458382001612,-0.00013428843787814863,0.00014422471309365388,0.00016088649535840984,0.636564087986976
0.00012750420524918458,0.00016228941374363097,0.00021191226347399794,0.00015701200964940857,0.00011158442379986058,7.010864306655334e-05,0.00011528880070530104,0.0002627289556741787,0.0002524034947399162,0.00023747699765616306,-2.1873974982585856e-05,-1.7826531657196412e-05,2.4659698592036516e-05,-9.754035164232251e-05,0.0001567769471178854,0.00013691975060726698,-8.832513609611367e-05,-0.00012390159914585355,0.00014950526152895824,0.000162482973453806,0.6129214813181451
0.00014332514987450685,0.0001719914643144626,0.00022523433662298325,0.000168871090336115,0.00013010180954257851,8.946220848036633e-05,0.00012849511225264336,0.00028125890741359364,0.00026671049880849155,0.00024973311794300413,-8.763000228243025e-06,-5.691236692053851e-06,3.566541881070342e-05,-8.020208400486985e-05,0.00016885176810995146,0.00014505288330180505,-7.437086230592066e-05,-0.0001137690686258458,0.0001539963469567919,0.0001636201849955576,0.5871247708984555
0.00015909202639921306,0.00018153439897696213,0.00023846047910582263,0.00018024938400416088,0.0001480891849965078,0.00010780218797624409,0.00014144822673109803,0.00029961943117450196,0.0002807405438566796,0.0002612320174031495,4.039232867964535e-06,6.291063125099349e-06,4.6213813307568705e-05,-6.334965596454485e-05,0.00017970053095020826,0.00015229809723522019,-6.0740608056770995e-05,-0.00010393812802143626,0.00015768403221962888,0.000164319497711112,0.5592404526285805
0.00017472979404341374,0.0001908664547746286,0.0002515392337538648,0.0001911108102172223,0.00016548326910228284,0.00012505022236819802,0.00015408634420209294,0.00031776116603773,0.00029445285026725646,0.00027192497057041694,1.6497541735315293e-05,1.807019828856075e-05,5.6248686878452487e-05,-4.701954260385479e-05,0.0001892785211615625,0.00015864278462930748,-4.7489384875061345e-05,-9.44526024079576e-05,0.00016056044291640981,0.000164319497711112,0.5293578192665798
0.00019016896036369894,0.00019993997964932078,0.00026442178128327184,0.00020142377363284222,0.0001822256595319828,0.00014113687191538943,0.00016635077787714129,0.0003356357733539961,0.00030780865701728917,0.00028176892878114884,2.8579862433273612e-05,2.959757154315888e-05,6.571895411213511e-05,-3.1244698707535203e-05,0.00019755194867750376,0.0001640799350644983,-3.466818745760789e-05,-8.535265610697411e-05,0.00016262372347416489,0.000164319497711112,0.49758877137769475
0.00020534603026988097,0.00020871161435273314,0.00027706225900004543,0.0002111611349953486,0.00019826318625743112,0.0001560021228320461,0.00017818639675316457,0.0003531963719112456,0.0003207715691921879,0.0002907269531884791,4.02570553328142e-05,4.082640295941287e-05,7.457895747425359e-05,-1.6054706827694413e-05,0.00020449809199608654,0.000168608122185207,-2.2323835135953078e-05,-7.667461207698886e-05,0.00016387795102142474,0.0001640286422143243,0.46406726111215557
0.00022020386839205643,0.00021714243200868873,0.00028941805859211467,0.00022030017451603806,0.00021354822524340196,0.00016959582526129152,0.00018954204651388195,0.00037039798362366484,0.0003333078866169963,0.00029876859323216715,5.150271010405445e-05,5.17119790248806e-05,8.278874211620102e-05,-1.4759159963774937e-06,0.0002101053408194846,0.00017223146784896555,-1.049883611825097e-05,-6.84507945179988e-05,0.00016387795102142474,0.00016322107747773038,0.428948354059937
0.00023469196741468263,0.00022519803635730312,0.0003014500974273921,0.00022882254582834194,0.00022803896540147622,0.0001818780552373282,0.00020037094258897135,0.0003871979775252239,0.0003453869077138652,0.0003058702030539962,6.229295842816808e-05,6.221190288082938e-05,9.031428586644539e-05,1.2468433137033242e-05,0.00021437313578526274,0.00017495958088474978,7.687266415233879e-07,-6.070939453835447e-05,0.00016387795102142474,0.00016210302387329405,0.3924069018875165
0.0002487666167309122,0.00023284861953351394,0.00031312305718404553,0.00023671421787742436,0.00024169962247350615,0.0001928193934096012,0.00021063102929489376,0.0004035564990963428,0.0003569812029278996,0.00031201518904788326,7.260630158251988e-05,7.228634235965192e-05,9.712768293883368e-05,2.575809981448774e-05,0.0002173118048646153,0.00017680746758760198,1.1445288855582226e-05,-5.34743588767487e-05,0.00016291312450348341,0.0001607019437654966,0.3546358271229439
0.0002623909679491765,0.00024006898016630177,0.0003244055834204173,0.00024396540164429927,0.00025450059445001515,0.00020240111391212558,0.00022028529922742113,0.0004194368717674255,0.00036806685251249897,0.0003171941827251046,8.242345869010512e-05,8.189827217323524e-05,0.00010320728001849602,3.837575329605817e-05,0.00021841335329393145,0.00017729802789115452,2.1501878304400417e-05,-4.6765301807467415e-05,0.00016108527540975584,0.00015904527909664526,0.3158440313377242
0.00027553499631099656,0.0002468385026474568,0.00033527043987608774,0.00025057045851133733,0.0002664185544162377,0.00021061527771120943,0.00022930206751609143,0.00043480595785275986,0.00037862364410883416,0.00032140513432211433,9.172724003366612e-05,9.101370645951679e-05,0.00010853776356140407,5.0306902557450004e-05,0.00021841335329393145,0.00017729802789115452,3.0914168771733563e-05,-4.059744048287593e-05,0.00015855191449014113,0.0001571601773635238,0.27625394907991835
0.00028817535983222776,0.0002531410986097006,0.000345694611884653,0.00025652778732482946,0.00027743647827918654,0.00021746472601326825,0.000237655196157462,0.0004496344671687165,0.00038863522636118486,0.0003246533240331849,0.00010050244845979214,9.960191789773405e-05,0.00011311019736551862,6.15398455885748e-05,0.00021841335329393145,0.00017729802789115452,3.9662514910597607e-05,-3.498155408476768e-05,0.00015534868060792915,0.00015507323031891792,0.23609878223134803
0.0003002951608173458,0.0002589651119590477,0.00035565935424863474,0.00026183968775826417,0.0002875436065679535,0.00022296297080282167,0.00024532426438335185,0.0004638972031453173,0.000398089215742584,0.00032695128935472857,0.00010873581057841123,0.00010763563973006689,0.00011692200973441567,7.206563750816074e-05,0.00021634513454920804,0.000175878087767886,4.7731968300080485e-05,-2.9923967268002122e-05,0.00015151545797802986,0.0001528102282913068,0.19561946296704288
0.0003118836171687381,0.000264303189200595,0.0003651501802302579,0.0002665121983666066,0.0002967353413131592,0.00022713398123986908,0.0002522946818540882,0.00047757323828130426,0.0004069772547804168,0.00032831866871624137,0.00011641593822841067,0.00011509124725292645,0.00011997692985064293,8.187807600369267e-05,0.00021314997101976748,0.00017372848737067477,5.5112274807518596e-05,-2.5426558487830154e-05,0.0001470959994461437,0.00015039593320416168,0.15506140800421017
0.00032293565347560885,0.00026915211724668495,0.00037415678988230914,0.0002705549086717688,0.0003050130807952511,0.0002300118663997751,0.00025855774235557824,0.0004906460132221767,0.0004152950209234201,0.00032831866871624137,0.00012353331955149556,0.00012194891563722917,0.00012228487329579268,9.097370200745591e-05,0.0002088945358117885,0.00017089285642967483,6.179785320692216e-05,-2.1486793906674516e-05,0.00014213752284933078,0.00014785387336658414,0.1146711412922686
0.0003334514240871702,0.0002735126313608018,0.00038267293769969266,0.0002739807456494039,0.0003123839966030164,0.00023137049130780556,0.00026411061658678046,0.0005031033564396089,0.0004230421863336021,0.00032831866871624137,0.00013008033800552787,0.0001281927512740377,0.00012386177698706766,9.935181302228358e-05,0.00020365256575919619,0.00016741862400342764,6.778775481624925e-05,-1.8097787674350294e-05,0.0001366902836208917,0.0001452061628993801,0.0746928738131591
0.00034343578213786636,0.00027738919632645315,0.0003906962414237401,0.0002768057360160555,0.00031886075886929056,0.00023137049130780556,0.00026895628352256707,0.0005149374243276758,0.00043022232987313593,0.00032713464365490864,0.0001360513167588999,0.0001338108941923987,0.00012445108107789703,0.00010701448610749816,0.0001975040001486709,0.0001633566407438548,7.30856037030709e-05,-1.52483894621453e-05,0.00013080712709953251,0.00014247334827243235,0.03536513370397895
